Gear,CorrGear,Date,DOY,Year,Month,Length,TLbin,Sex,Maturity,Weight,Age,Count
2,2,4/22/2009,112,2009,4,13,13,1,2,0.5,4,1
2,2,4/22/2009,112,2009,4,13,13,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.1,13,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.1,13,1,2,0.88,4,1
2,2,4/22/2009,112,2009,4,13.1,13,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.2,13,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.2,13,1,2,0.5,4,1
2,2,4/22/2009,112,2009,4,13.2,13,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,9.9,9.75,3,3,0.38,2,1
2,2,4/22/2009,112,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.3,13.25,1,2,0.63,4,1
2,2,4/22/2009,112,2009,4,13.4,13.25,1,2,0.75,4,1
2,2,4/22/2009,112,2009,4,13.5,13.5,1,2,0.81,4,1
2,2,4/22/2009,112,2009,4,13.5,13.5,1,2,0.88,4,1
2,2,4/22/2009,112,2009,4,13.5,13.5,1,2,0.81,4,1
2,2,4/22/2009,112,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.4,12.25,1,2,0.56,4,1
2,2,4/22/2009,112,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.4,12.25,1,2,0.56,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,0.5,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,0.69,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,0.75,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,0.5,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,0.5,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,0.56,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.7,12.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.8,13.75,1,2,0.75,4,1
2,2,4/22/2009,112,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.8,13.75,1,2,0.5,7,1
2,2,4/22/2009,112,2009,4,13.9,13.75,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,13.9,13.75,1,2,0.75,4,1
2,2,4/22/2009,112,2009,4,14,14,1,2,0.75,4,1
2,2,4/22/2009,112,2009,4,14.1,14,1,2,0.88,5,1
2,2,4/22/2009,112,2009,4,14.1,14,1,2,NA,4,1
2,2,4/22/2009,112,2009,4,14.1,14,1,2,NA,8,1
2,2,4/22/2009,112,2009,4,14.2,14,1,2,0.94,5,1
2,2,4/22/2009,112,2009,4,14.2,14,1,2,0.75,5,1
2,2,4/22/2009,112,2009,4,17,17,1,2,1.56,7,1
2,2,4/22/2009,112,2009,4,17,17,1,2,1.56,10,1
2,2,4/22/2009,112,2009,4,17.6,17.5,1,2,1.75,6,1
2,2,4/22/2009,112,2009,4,17.7,17.5,1,2,1.96,8,1
2,2,4/22/2009,112,2009,4,18,18,2,2,1.75,8,1
2,2,4/22/2009,112,2009,4,18.1,18,2,2,2.06,9,1
2,2,4/22/2009,112,2009,4,18.2,18,2,2,2.06,7,1
2,2,4/22/2009,112,2009,4,18.6,18.5,2,2,2,7,1
2,2,4/22/2009,112,2009,4,14.3,14.25,1,2,NA,5,1
2,2,4/22/2009,112,2009,4,14.4,14.25,1,2,0.88,5,1
2,2,4/22/2009,112,2009,4,14.8,14.75,1,2,0.75,6,1
2,2,4/22/2009,112,2009,4,14.9,14.75,1,2,1,4,1
2,2,4/22/2009,112,2009,4,14.9,14.75,1,2,1,7,1
2,2,4/22/2009,112,2009,4,15,15,1,2,1,8,1
2,2,4/22/2009,112,2009,4,15,15,1,2,1,6,1
2,2,4/22/2009,112,2009,4,15,15,1,2,1.06,5,1
2,2,4/22/2009,112,2009,4,15.1,15,1,2,1,8,1
2,2,4/22/2009,112,2009,4,15.1,15,1,2,1.06,7,1
2,2,4/22/2009,112,2009,4,15.2,15,1,2,NA,6,1
2,2,4/22/2009,112,2009,4,15.2,15,1,2,NA,5,1
2,2,4/22/2009,112,2009,4,16.1,16,1,2,0.75,6,1
2,2,4/22/2009,112,2009,4,16.2,16,1,2,1.25,7,1
2,2,4/22/2009,112,2009,4,16.3,16.25,1,2,1.44,7,1
2,2,4/22/2009,112,2009,4,16.5,16.5,1,2,1.44,8,1
2,2,4/22/2009,112,2009,4,16.5,16.5,1,2,1.5,7,1
2,2,4/22/2009,112,2009,4,16.6,16.5,1,2,1.44,8,1
2,2,4/22/2009,112,2009,4,16.7,16.5,1,2,1.75,6,1
2,2,4/22/2009,112,2009,4,16.8,16.75,1,2,1.56,7,1
2,2,4/22/2009,112,2009,4,18.8,18.75,2,2,2,7,1
2,2,4/22/2009,112,2009,4,18.9,18.75,2,2,2.56,7,1
2,2,4/22/2009,112,2009,4,18.3,18.25,1,2,2,9,1
2,2,4/22/2009,112,2009,4,18.7,18.5,1,2,1.63,10,1
2,2,4/22/2009,112,2009,4,18.7,18.5,1,2,2.06,9,1
2,2,4/22/2009,112,2009,4,15.3,15.25,2,2,1.25,5,1
2,2,4/22/2009,112,2009,4,16.1,16,2,2,1.5,6,1
2,2,4/22/2009,112,2009,4,16.2,16,2,2,1.38,5,1
2,2,4/22/2009,112,2009,4,16.9,16.75,2,2,1.75,7,1
2,2,4/22/2009,112,2009,4,17,17,2,2,1.5,7,1
2,2,4/22/2009,112,2009,4,17,17,2,2,1.5,7,1
2,2,4/22/2009,112,2009,4,17.1,17,2,2,1.5,6,1
2,2,4/22/2009,112,2009,4,17.1,17,2,2,1.5,7,1
2,2,4/22/2009,112,2009,4,17.5,17.5,2,2,2.06,8,1
2,2,4/22/2009,112,2009,4,17.5,17.5,2,2,2.06,7,1
2,2,4/22/2009,112,2009,4,17.8,17.75,2,2,1.75,7,1
2,2,4/22/2009,112,2009,4,18.3,18.25,2,2,1.63,8,1
2,2,4/22/2009,112,2009,4,18.3,18.25,2,2,1.75,8,1
2,2,4/22/2009,112,2009,4,19.4,19.25,2,2,2.75,10,1
2,2,4/22/2009,112,2009,4,19.6,19.5,2,2,2,7,1
2,2,4/22/2009,112,2009,4,19.9,19.75,2,2,2.81,6,1
2,2,4/22/2009,112,2009,4,19.9,19.75,2,2,2.56,7,1
2,2,4/22/2009,112,2009,4,20,20,2,2,2.94,6,1
2,2,4/22/2009,112,2009,4,20.1,20,2,2,2.88,8,1
2,2,4/22/2009,112,2009,4,20.4,20.25,2,2,3.13,8,1
2,2,4/22/2009,112,2009,4,20.4,20.25,2,2,2.56,6,1
2,2,4/22/2009,112,2009,4,20.5,20.5,2,2,2.94,9,1
2,2,4/22/2009,112,2009,4,20.9,20.75,2,2,2.75,12,1
2,2,4/22/2009,112,2009,4,22.3,22.25,2,2,4.13,9,1
2,2,4/22/2009,112,2009,4,22.6,22.5,2,2,3.75,11,1
2,2,4/22/2009,112,2009,4,22.7,22.5,2,2,3.75,16,1
2,2,4/23/2009,113,2009,4,13.2,13,3,3,0.5,4,1
2,2,4/23/2009,113,2009,4,13.3,13.25,3,3,0.75,4,1
2,2,4/23/2009,113,2009,4,14,14,3,3,NA,4,1
2,2,4/23/2009,113,2009,4,14.7,14.5,3,3,0.75,4,1
2,2,4/23/2009,113,2009,4,15.5,15.5,3,3,1.13,4,1
2,2,4/23/2009,113,2009,4,11.5,11.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.5,11.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.6,11.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.7,11.5,1,2,0.44,4,1
2,2,4/23/2009,113,2009,4,11.8,11.75,1,2,0.31,4,1
2,2,4/23/2009,113,2009,4,11.8,11.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.9,11.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.9,11.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,11.9,11.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,15.4,15.25,1,2,NA,9,1
2,2,4/23/2009,113,2009,4,15.5,15.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15.9,15.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,15.9,15.75,1,2,NA,7,1
2,2,4/23/2009,113,2009,4,15.9,15.75,1,2,NA,7,1
2,2,4/23/2009,113,2009,4,12.1,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.2,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.2,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.2,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.2,12,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.3,12.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13,13,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13,13,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.1,13,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.2,13,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.2,13,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.4,13.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.7,12.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,12.9,12.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.9,13.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,13.9,13.75,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14,14,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14.1,14,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.1,14,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.3,14.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,16.9,16.75,1,2,1.31,10,1
2,2,4/23/2009,113,2009,4,17,17,1,2,1.31,11,1
2,2,4/23/2009,113,2009,4,17.1,17,1,2,1.25,7,1
2,2,4/23/2009,113,2009,4,17.5,17.5,1,2,1.38,9,1
2,2,4/23/2009,113,2009,4,17.5,17.5,1,2,1.94,10,1
2,2,4/23/2009,113,2009,4,17.5,17.5,1,2,1.5,11,1
2,2,4/23/2009,113,2009,4,18.1,18,1,2,1.69,8,1
2,2,4/23/2009,113,2009,4,18,18,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18,18,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18,18,2,2,NA,9,1
2,2,4/23/2009,113,2009,4,18.1,18,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.3,18.25,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.4,18.25,2,2,2.25,5,1
2,2,4/23/2009,113,2009,4,18.5,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.5,18.5,2,2,1.81,7,1
2,2,4/23/2009,113,2009,4,18.5,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.5,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.5,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.6,18.5,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,14.3,14.25,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.3,14.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14.4,14.25,1,2,NA,8,1
2,2,4/23/2009,113,2009,4,14.4,14.25,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14.4,14.25,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,14.4,14.25,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,14.4,14.25,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.5,14.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14.5,14.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,14.5,14.5,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.6,14.5,1,2,0.75,5,1
2,2,4/23/2009,113,2009,4,14.6,14.5,1,2,NA,4,1
2,2,4/23/2009,113,2009,4,14.7,14.5,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,14.8,14.75,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,14.8,14.75,1,2,1,7,1
2,2,4/23/2009,113,2009,4,14.8,14.75,1,2,NA,7,1
2,2,4/23/2009,113,2009,4,14.9,14.75,1,2,NA,8,1
2,2,4/23/2009,113,2009,4,15,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15,15,1,2,NA,7,1
2,2,4/23/2009,113,2009,4,15.1,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15.1,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15.1,15,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,15.2,15,1,2,NA,8,1
2,2,4/23/2009,113,2009,4,15.2,15,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,15.2,15,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,15.2,15,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,15.3,15.25,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,15.3,15.25,1,2,NA,5,1
2,2,4/23/2009,113,2009,4,16,16,1,2,1.19,7,1
2,2,4/23/2009,113,2009,4,16.1,16,1,2,1.13,7,1
2,2,4/23/2009,113,2009,4,16.5,16.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,16.5,16.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,16.5,16.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,16.7,16.5,1,2,NA,6,1
2,2,4/23/2009,113,2009,4,16.8,16.75,1,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.6,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.6,18.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.8,18.75,2,2,NA,10,1
2,2,4/23/2009,113,2009,4,18.8,18.75,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,18.8,18.75,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.8,18.75,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,18.9,18.75,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19,19,2,2,1.75,6,1
2,2,4/23/2009,113,2009,4,19,19,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19,19,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.1,19,2,2,2.5,7,1
2,2,4/23/2009,113,2009,4,19.2,19,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.2,19,2,2,NA,8,1
2,2,4/23/2009,113,2009,4,19.2,19,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.2,19,2,2,NA,9,1
2,2,4/23/2009,113,2009,4,20.1,20,1,2,2.38,13,1
2,2,4/23/2009,113,2009,4,15.3,15.25,2,2,1.06,4,1
2,2,4/23/2009,113,2009,4,15.4,15.25,2,2,0.88,4,1
2,2,4/23/2009,113,2009,4,15.4,15.25,2,2,1.06,5,1
2,2,4/23/2009,113,2009,4,16.2,16,2,2,1.19,6,1
2,2,4/23/2009,113,2009,4,16.5,16.5,2,2,1.25,7,1
2,2,4/23/2009,113,2009,4,16.5,16.5,2,2,1.25,6,1
2,2,4/23/2009,113,2009,4,16.5,16.5,2,2,1.25,6,1
2,2,4/23/2009,113,2009,4,16.7,16.5,2,2,1.5,5,1
2,2,4/23/2009,113,2009,4,17,17,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,17,17,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,17.2,17,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,17.3,17.25,2,2,1.44,6,1
2,2,4/23/2009,113,2009,4,17.5,17.5,2,2,1.81,6,1
2,2,4/23/2009,113,2009,4,17.8,17.75,2,2,NA,9,1
2,2,4/23/2009,113,2009,4,17.9,17.75,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,17.9,17.75,2,2,1.81,7,1
2,2,4/23/2009,113,2009,4,17.9,17.75,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,18.3,18.25,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.3,18.25,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.3,18.25,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,18.3,18.25,2,2,NA,8,1
2,2,4/23/2009,113,2009,4,18.4,18.25,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,19.3,19.25,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.3,19.25,2,2,NA,8,1
2,2,4/23/2009,113,2009,4,19.3,19.25,2,2,2.56,7,1
2,2,4/23/2009,113,2009,4,19.3,19.25,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,19.4,19.25,2,2,2.38,8,1
2,2,4/23/2009,113,2009,4,19.4,19.25,2,2,NA,8,1
2,2,4/23/2009,113,2009,4,19.5,19.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.5,19.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.5,19.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.6,19.5,2,2,2.75,8,1
2,2,4/23/2009,113,2009,4,19.7,19.5,2,2,NA,7,1
2,2,4/23/2009,113,2009,4,19.8,19.75,2,2,NA,8,1
2,2,4/23/2009,113,2009,4,19.9,19.75,2,2,2.88,8,1
2,2,4/23/2009,113,2009,4,20,20,2,2,2.5,8,1
2,2,4/23/2009,113,2009,4,20.4,20.25,2,2,NA,10,1
2,2,4/23/2009,113,2009,4,20.4,20.25,2,2,NA,6,1
2,2,4/23/2009,113,2009,4,20.5,20.5,2,2,2.75,9,1
2,2,4/23/2009,113,2009,4,20.5,20.5,2,2,2.69,7,1
2,2,4/23/2009,113,2009,4,20.5,20.5,2,2,2.69,9,1
2,2,4/23/2009,113,2009,4,20.5,20.5,2,2,2.5,7,1
2,2,4/23/2009,113,2009,4,20.5,20.5,2,2,NA,11,1
2,2,4/23/2009,113,2009,4,21,21,2,2,2.31,11,1
2,2,4/23/2009,113,2009,4,22.1,22,2,2,3.88,13,1
2,2,4/23/2009,113,2009,4,23.3,23.25,2,2,4.25,10,1
2,2,4/23/2009,113,2009,4,26.7,26.5,2,2,6.25,13,1
2,2,4/24/2009,114,2009,4,12.7,12.5,3,3,0.44,4,1
2,2,4/24/2009,114,2009,4,13.9,13.75,3,3,0.75,4,1
2,2,4/24/2009,114,2009,4,14.1,14,3,3,0.63,4,1
2,2,4/24/2009,114,2009,4,14.2,14,3,3,0.75,4,1
2,2,4/24/2009,114,2009,4,14.6,14.5,3,3,0.75,4,1
2,2,4/24/2009,114,2009,4,16.8,16.75,3,3,1.13,6,1
2,2,4/24/2009,114,2009,4,10.9,10.75,1,2,0.25,3,1
2,2,4/24/2009,114,2009,4,11.7,11.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,11.8,11.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,11.9,11.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12,12,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,15.5,15.5,1,2,NA,6,1
2,2,4/24/2009,114,2009,4,15.6,15.5,1,2,NA,6,1
2,2,4/24/2009,114,2009,4,16,16,1,2,NA,7,1
2,2,4/24/2009,114,2009,4,12.1,12,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.2,12,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.2,12,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.3,12.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.3,12.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.1,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.1,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.1,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.1,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.2,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.2,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.2,13,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,8.5,8.5,3,3,0.13,2,1
2,2,4/24/2009,114,2009,4,8.6,8.5,3,3,0.13,2,1
2,2,4/24/2009,114,2009,4,8.7,8.5,3,3,0.13,2,1
2,2,4/24/2009,114,2009,4,9.2,9,3,3,0.13,2,1
2,2,4/24/2009,114,2009,4,9.3,9.25,3,3,0.13,2,1
2,2,4/24/2009,114,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.3,13.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.4,13.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.4,13.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.4,13.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.5,13.5,1,2,NA,5,1
2,2,4/24/2009,114,2009,4,13.5,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.4,12.25,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.5,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.6,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.7,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.7,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.7,12.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,12.8,12.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.6,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.7,13.5,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.8,13.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,13.9,13.75,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,14,14,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,14,14,1,2,NA,5,1
2,2,4/24/2009,114,2009,4,14,14,1,2,NA,6,1
2,2,4/24/2009,114,2009,4,14.1,14,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,14.1,14,1,2,NA,5,1
2,2,4/24/2009,114,2009,4,14.1,14,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,14.1,14,1,2,NA,4,1
2,2,4/24/2009,114,2009,4,14.3,14.25,1,2,NA,6,1
2,2,4/24/2009,114,2009,4,16.9,16.75,1,2,NA,7,1
2,2,4/24/2009,114,2009,4,16.9,16.75,1,2,NA,7,1
2,2,4/24/2009,114,2009,4,17,17,1,2,NA,9,1
